"QUOTAGERANGE""Age bands","resp_gender""Are you…?","MY01STDREGION""Region","SCREENER1""Ethnicity / 种族 / Bangsa","SCREENER2""Which breakfast products have you purchased and used most often in the last 3 months? Please select only one answer.在过去 3 个月内，您最常购买和使用过哪些早餐产品？ 请只选择一个选项。Produk sarapan yang manakah anda beli dan gunakan paling kerap dalam tempoh 3 bulan lalu? Sila pilih satu jawapan sahaja.","SCREENER3__1","SCREENER3__2","SCREENER3__3","SCREENER3__4","SCREENER3__5","SCREENER3__6","SCREENER3__7","SCREENER3__8","SCREENER3__9","SCREENER3__10","SCREENER3__11","SCREENER3__12","SCREENER3__13","IDP177""How much do you like this pack?Please select only one answer.您有多喜欢这个包装呢？请只选择一个选项。Sejauh manakah anda menyukai pek ini?Sila pilih satu jawapan sahaja.","IDP178""What do you like, even the smallest things, about the pack?您喜欢包装的哪些方面，哪怕是最微小的那方面？Apa yang awak suka, termasuk butiran terkecil, mengenai pek ini?","IDP179""What do you dislike, even the smallest things, about the pack? 您不喜欢包装的哪些方面，哪怕是最微小的那方面？Apa yang anda tidak suka, termasuk butiran terkecil, mengenai pek ini?","IDP203""If a product with this pack was available where you shop, how likely would you be to buy it? Please select only one answer.如果在您购物的地方可以买到这种包装的产品，您会购买的可能性有多大呢？请只选择一个选项。Jika produk dengan pek ini tersedia di kawasan anda membeli-belah, apakah kemungkinan anda untuk membelinya? Sila pilih satu jawapan sahaja.","IDP181""Please use the following scale to tell how much you agree or disagree with each statement based upon what you read in the description. 请根据您在描述中阅读到的内容，使用以下量表来表示您对每项陈述的同意或不同意程度。Sila gunakan skala berikut untuk menyatakan betapa anda bersetuju atau tidak bersetuju dengan setiap penyataan berdasarkan apa yang anda baca pada penerangan yang diberikan.","IDP182 (It is a relevant product for me / ????????? / Ia adalah produk yang rele""It is a relevant product for me / 这是与我相关的产品 / Ia adalah produk yang relevan untuk saya","IDP182 (Looks tasty and delicious / ??????? / Nampak sedap dan lazat)""Looks tasty and delicious / 看起来美味可口 / Nampak sedap dan lazat","IDP182 (Makes nutrition convenient for me / ???????? / Menjadikan pemakanan bern""Makes nutrition convenient for me / 为我提供营养便利 / Menjadikan pemakanan bernutrisi mudah untuk saya","IDP182 (Something I can drink regularly / ????????? / Hidangan yang saya boleh a""Something I can drink regularly / 我可以经常喝的东西 / Hidangan yang saya boleh ambil dengan kerap","IDP182 (Has attractive packaging / ???? / Mempunyai bungkusan yang menarik)""Has attractive packaging / 包装精美 / Mempunyai bungkusan yang menarik","IDP182 (Gives you energy / ?????? / Memberikan tenaga)""Gives you energy / 让你精力充沛 / Memberikan tenaga","IDP182 (Keeps you full and satisfied / ??????? / Membuatkan anda kenyang dan ber""Keeps you full and satisfied / 让你吃得饱饱的 / Membuatkan anda kenyang dan berpuas hati","IDP182 (Provides lots of healthy benefits / ??????? / Menyediakan manfaat kesiha""Provides lots of healthy benefits / 对健康大有裨益 / Menyediakan manfaat kesihatan yang banyak","IDP182 (Has high in fiber / ????? / Mengandungi serat yang tinggi)""Has high in fiber / 纤维含量高 / Mengandungi serat yang tinggi","IDP182 (Is rich in vitamins and minerals / ????????? / Kaya dengan vitamin dan m""Is rich in vitamins and minerals / 富含维生素和矿物质 / Kaya dengan vitamin dan mineral","IDP183""How much do you like this pack? Please select only one answer.您有多喜欢这个包装呢？请只选择一个选项。Sejauh manakah anda menyukai pek ini?Sila pilih satu jawapan sahaja.","IDP185""What do you like, even the smallest things, about the pack?您喜欢包装的哪些方面，哪怕是最微小的那方面？Apa yang awak suka, termasuk butiran terkecil, mengenai pek ini?","IDP187""What do you dislike, even the smallest things, about the pack? 您不喜欢包装的哪些方面，哪怕是最微小的那方面？Apa yang anda tidak suka, termasuk butiran terkecil, mengenai pek ini?","IDP204""If a product with this pack was available where you shop, how likely would you be to buy it? Please select only one answer.如果在您购物的地方可以买到这种包装的产品，您会购买的可能性有多大呢？请只选择一个选项。Jika produk dengan pek ini tersedia di kawasan anda membeli-belah, apakah kemungkinan anda untuk membelinya? Sila pilih satu jawapan sahaja.","IDP191""Please use the following scale to tell how much you agree or disagree with each statement based upon what you read in the description. 请根据您在描述中阅读到的内容，使用以下量表来表示您对每项陈述的同意或不同意程度。Sila gunakan skala berikut untuk menyatakan betapa anda bersetuju atau tidak bersetuju dengan setiap penyataan berdasarkan apa yang anda baca pada penerangan yang diberikan.","IDP192 (It is a relevant product for me / ????????? / Ia adalah produk yang rele""It is a relevant product for me / 这是与我相关的产品 / Ia adalah produk yang relevan untuk saya","IDP192 (Looks tasty and delicious / ??????? / Nampak sedap dan lazat)""Looks tasty and delicious / 看起来美味可口 / Nampak sedap dan lazat","IDP192 (Makes nutrition convenient for me / ???????? / Menjadikan pemakanan bern""Makes nutrition convenient for me / 为我提供营养便利 / Menjadikan pemakanan bernutrisi mudah untuk saya","IDP192 (Something I can drink regularly / ????????? / Hidangan yang saya boleh a""Something I can drink regularly / 我可以经常喝的东西 / Hidangan yang saya boleh ambil dengan kerap","IDP192 (Has attractive packaging / ???? / Mempunyai bungkusan yang menarik)""Has attractive packaging / 包装精美 / Mempunyai bungkusan yang menarik","IDP192 (Gives you energy / ?????? / Memberikan tenaga)""Gives you energy / 让你精力充沛 / Memberikan tenaga","IDP192 (Keeps you full and satisfied / ??????? / Membuatkan anda kenyang dan ber""Keeps you full and satisfied / 让你吃得饱饱的 / Membuatkan anda kenyang dan berpuas hati","IDP192 (Provides lots of healthy benefits / ??????? / Menyediakan manfaat kesiha""Provides lots of healthy benefits / 对健康大有裨益 / Menyediakan manfaat kesihatan yang banyak","IDP192 (Has high in fiber / ????? / Mengandungi serat yang tinggi)""Has high in fiber / 纤维含量高 / Mengandungi serat yang tinggi","IDP192 (Is rich in vitamins and minerals / ????????? / Kaya dengan vitamin dan m""Is rich in vitamins and minerals / 富含维生素和矿物质 / Kaya dengan vitamin dan mineral","IDP184""How much do you like this pack? 您有多喜欢这个包装呢？Sejauh manakah anda menyukai pek ini?","IDP186""What do you like, even the smallest things, about the pack?您喜欢包装的哪些方面，哪怕是最微小的那方面？Apa yang awak suka, termasuk butiran terkecil, mengenai pek ini?","IDP188""What do you dislike, even the smallest things, about the pack? 您不喜欢包装的哪些方面，哪怕是最微小的那方面？Apa yang anda tidak suka, termasuk butiran terkecil, mengenai pek ini?","IDP205""If a product with this pack was available where you shop, how likely would you be to buy it? Please select only one answer.如果在您购物的地方可以买到这种包装的产品，您会购买的可能性有多大呢？请只选择一个选项。Jika produk dengan pek ini tersedia di kawasan anda membeli-belah, apakah kemungkinan anda untuk membelinya? Sila pilih satu jawapan sahaja.","IDP193""Please use the following scale to tell how much you agree or disagree with each statement based upon what you read in the description. 请根据您在描述中阅读到的内容，使用以下量表来表示您对每项陈述的同意或不同意程度。Sila gunakan skala berikut untuk menyatakan betapa anda bersetuju atau tidak bersetuju dengan setiap penyataan berdasarkan apa yang anda baca pada penerangan yang diberikan.","IDP194 (It is a relevant product for me / ????????? / Ia adalah produk yang rele""It is a relevant product for me / 这是与我相关的产品 / Ia adalah produk yang relevan untuk saya","IDP194 (Looks tasty and delicious / ??????? / Nampak sedap dan lazat)""Looks tasty and delicious / 看起来美味可口 / Nampak sedap dan lazat","IDP194 (Makes nutrition convenient for me / ???????? / Menjadikan pemakanan bern""Makes nutrition convenient for me / 为我提供营养便利 / Menjadikan pemakanan bernutrisi mudah untuk saya","IDP194 (Something I can drink regularly / ????????? / Hidangan yang saya boleh a""Something I can drink regularly / 我可以经常喝的东西 / Hidangan yang saya boleh ambil dengan kerap","IDP194 (Has attractive packaging / ???? / Mempunyai bungkusan yang menarik)""Has attractive packaging / 包装精美 / Mempunyai bungkusan yang menarik","IDP194 (Gives you energy / ?????? / Memberikan tenaga)""Gives you energy / 让你精力充沛 / Memberikan tenaga","IDP194 (Keeps you full and satisfied / ??????? / Membuatkan anda kenyang dan ber""Keeps you full and satisfied / 让你吃得饱饱的 / Membuatkan anda kenyang dan berpuas hati","IDP194 (Provides lots of healthy benefits / ??????? / Menyediakan manfaat kesiha""Provides lots of healthy benefits / 对健康大有裨益 / Menyediakan manfaat kesihatan yang banyak","IDP194 (Has high in fiber / ????? / Mengandungi serat yang tinggi)""Has high in fiber / 纤维含量高 / Mengandungi serat yang tinggi","IDP194 (Is rich in vitamins and minerals / ????????? / Kaya dengan vitamin dan m""Is rich in vitamins and minerals / 富含维生素和矿物质 / Kaya dengan vitamin dan mineral","IDP195""When comparing between all 3 packs you have evaluated, which of these packs do you prefer overall? Please select only one answer.比较您评估过的所有 3 个包装，您更喜欢哪个呢？请只选择一个选项。Apabila membandingkan antara kesemua 3 pek yang telah anda nilai, yang manakah anda lebih suka secara keseluruhannya?Sila pilih satu jawapan sahaja.","IDP197""When comparing between all 3 packs you have evaluated, which of these packs do you prefer most in terms of showing energy benefits?Please select only one answer.比较您评估过的所有 3 个包装，在显示活力效益这方面您更喜欢哪个呢？请只选择一个选项。Apabila membandingkan antara kesemua 3 pek yang telah anda nilai, yang manakah anda lebih suka dari segi menunjukkan manfaat tenaga? Sila pilih satu jawapan sahaja.","IDP198""When comparing between all 3 packs you have evaluated, which of these packs do you prefer most in terms of showing Fiber content?Please select only one answer.比较您评估过的所有 3 个包装，在显示纤维含量这方面您更喜欢哪个呢？请只选择一个选项。Apabila membandingkan antara kesemua 3 pek yang telah anda nilai, yang manakah anda lebih suka dari segi menunjukkan kandungan serat? Sila pilih satu jawapan sahaja.","IDP199""Please choose your most favorite logo among below list.Please select only one answer.请从以下列表中选择您最喜欢的标志。请只选择一个选项。Sila pilih logo yang paling anda sukai antara yang tersenarai di bawah.Sila pilih satu jawapan sahaja.","IDP201""When comparing between all 3 logos you have evaluated, which of these logos do you prefer most in terms of showing energy benefits? Please select only one answer.比较您评估过的所有 3 个标志，在显示活力效益这方面您更喜欢哪个呢？请只选择一个选项。Apabila membandingkan antara kesemua 3 logo yang telah anda nilai, yang manakah anda lebih suka dari segi menunjukkan manfaat tenaga? Sila pilih satu jawapan sahaja.","IDP202""When comparing between all 3 logos you have evaluated, which of these logos do you prefer most in terms of showing Fiber content? Please select only one answer.比较您评估过的所有 3 个标志，在显示纤维含量这方面您更喜欢哪个呢？请只选择一个选项。Apabila membandingkan antara kesemua 3 logo yang telah anda nilai, yang manakah anda lebih suka dari segi menunjukkan kandungan serat? Sila pilih satu jawapan sahaja.","iirepEveryone""iirep everyone","iirepSerial""iirep serial","age_group""Age bands","DP Piping IDP196 - 1""aoi pack 1.png Why do you prefer this pack the most? 为什么您最喜欢这个包装呢？Mengapa anda lebih menyukai pek ini?","DP Piping IDP196 - 2""aoi pack 2.png Why do you prefer this pack the most? 为什么您最喜欢这个包装呢？Mengapa anda lebih menyukai pek ini?","DP Piping IDP196 - 3""aoi pack 3.png Why do you prefer this pack the most? 为什么您最喜欢这个包装呢？Mengapa anda lebih menyukai pek ini?","DP Piping IDP200 - 1""aoi logo 1.png Why do you prefer this logo the most? 为什么您最喜欢这个标志呢？Mengapa anda lebih menyukai logo ini?","DP Piping IDP200 - 2""aoi logo 2.png Why do you prefer this logo the most? 为什么您最喜欢这个标志呢？Mengapa anda lebih menyukai logo ini?","DP Piping IDP200 - 3""aoi logo 3.png Why do you prefer this logo the most? 为什么您最喜欢这个标志呢？Mengapa anda lebih menyukai logo ini?"
"2","2","4","1","2","1","0","0","1","0","1","1","1","0","0","0","0","0","2","195","75","1","","2","2","2","1","3","2","2","3","1","3","2","11","75","1","","2","2","2","1","2","1","1","2","1","3","2","190","81","1","","2","2","2","1","2","1","1","2","1","3","3","3","3","2","2","2","1","17","2","","","61","","56",""
"1","1","3","1","3","0","0","0","0","0","0","1","0","0","0","0","0","0","3","146","12","3","","3","3","2","2","2","2","3","2","3","3","3","167","11","3","","3","1","3","3","3","3","3","3","3","3","5","161","12","3","","3","4","3","3","5","5","4","3","2","3","3","3","3","3","3","2","1","18","1","","","226","","","205"
"1","2","3","3","2","1","1","0","1","1","1","1","0","1","0","0","0","0","2","206","99","2","","2","1","2","1","3","2","2","1","3","2","3","148","74","3","","2","3","2","1","3","2","2","2","3","3","2","74","71","1","","1","2","1","1","2","2","2","2","1","1","3","1","2","2","2","2","1","19","1","","","39","","234",""
"1","2","3","3","3","0","1","0","0","0","1","1","0","0","0","0","0","0","2","155","72","3","","2","2","2","2","2","2","4","3","3","3","2","169","69","3","","3","2","2","4","1","3","3","3","3","3","2","162","78","3","","3","2","3","2","2","2","2","2","3","3","1","1","1","2","2","2","1","20","1","70","","","","173",""
"2","1","5","1","3","0","1","1","0","1","1","1","0","1","0","1","0","0","3","68","32","2","","2","2","2","2","2","1","2","2","2","2","2","48","37","2","","2","2","2","2","2","2","2","2","2","2","2","49","37","2","","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","1","21","2","","","181","","43",""
"1","2","1","3","3","0","0","0","0","1","1","0","0","0","0","0","1","0","3","144","8","4","","4","3","4","3","3","3","2","3","3","2","3","157","5","4","","3","3","3","4","2","3","3","3","3","3","3","152","3","4","","3","3","4","3","2","2","3","3","3","3","2","2","1","2","2","2","1","22","1","","75","","","236",""
"2","2","2","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","3","58","3","3","","3","1","3","2","2","2","3","3","2","2","2","54","2","2","","4","2","2","2","2","3","2","2","1","2","3","53","70","3","","3","5","3","3","3","1","2","2","2","3","2","2","1","2","2","2","1","23","2","","237","","","19",""
"1","2","4","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","2","3","75","1","","1","1","1","1","1","1","1","1","1","1","1","230","75","1","","1","1","1","1","2","2","2","2","2","1","2","15","81","2","","1","2","1","1","1","1","1","1","1","2","3","3","3","2","2","2","1","24","1","","","158","","150",""
"2","1","2","1","1","1","0","1","1","1","1","1","1","1","0","0","1","0","1","147","57","1","","1","2","1","1","1","1","1","1","1","1","1","97","80","1","","1","2","1","1","1","1","1","1","1","1","1","6","7","1","","1","1","1","1","1","1","1","1","2","2","1","1","1","2","2","2","1","25","2","5","","","","158",""
"3","1","1","1","1","1","0","0","1","0","0","1","1","1","0","1","0","0","1","47","39","2","","2","3","2","4","2","2","2","1","1","2","2","58","69","2","","2","3","2","4","2","2","3","2","1","2","2","85","57","2","","2","3","2","3","2","2","3","2","2","2","3","3","2","2","1","2","1","26","3","","","94","","63",""
"1","1","2","1","1","1","1","0","1","0","0","1","1","1","0","0","0","0","1","208","72","2","","2","2","1","1","2","2","1","2","2","2","2","254","21","2","","2","2","1","2","2","2","2","1","2","2","2","59","22","2","","2","2","1","2","1","2","2","2","2","2","1","1","1","3","3","3","1","27","1","92","","","","","160"
"1","1","4","1","1","1","1","0","1","0","1","1","0","1","0","1","0","0","2","76","155","2","","1","2","1","2","1","1","2","1","2","1","2","106","159","2","","2","1","1","2","1","1","2","2","2","1","2","111","155","1","","2","2","1","2","2","1","1","1","1","2","1","3","1","2","1","3","1","28","1","211","","","","38",""
"2","2","1","1","3","0","0","1","1","1","1","0","0","0","0","1","1","0","2","48","176","2","","2","2","2","2","2","2","2","2","2","2","2","244","33","2","","2","2","2","2","2","2","2","2","2","2","2","48","163","2","","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","29","2","","44","","","35",""
"2","1","4","3","2","0","1","0","0","1","1","1","0","0","0","0","0","0","2","26","75","2","","2","2","2","2","2","2","2","2","2","2","2","32","71","2","","2","2","2","2","2","2","2","2","2","2","2","35","81","2","","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","30","2","16","","","227","",""
"3","2","1","1","1","1","1","0","1","0","1","1","0","0","0","0","0","0","2","141","23","2","","3","1","2","1","1","2","3","2","1","1","2","49","167","2","","2","1","2","1","3","2","1","2","1","3","3","53","27","3","","3","2","2","2","1","2","1","1","1","3","3","1","3","3","1","3","1","31","3","","","64","","","20"
"3","1","3","3","1","1","1","1","1","0","1","1","1","1","0","0","0","0","1","122","17","2","","2","2","3","2","4","2","2","2","1","1","2","67","24","2","","2","2","2","1","3","2","2","2","2","2","2","1","40","2","","2","2","2","1","4","2","2","2","3","3","3","1","2","3","1","2","1","32","3","","","77","","","174"
"1","1","2","3","3","0","1","0","0","0","1","1","0","0","0","0","1","0","2","257","2","2","","2","2","2","2","2","2","3","2","2","2","1","265","187","2","","2","2","2","2","2","2","2","2","2","2","3","241","182","2","","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","33","1","","289","","276","",""
"2","2","2","1","2","0","1","0","1","0","0","1","1","0","0","0","1","0","1","162","110","1","","1","1","1","1","1","1","1","1","1","1","1","22","110","1","","1","1","1","1","1","1","1","1","1","1","1","177","112","1","","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","3","1","34","2","","216","","","116",""
"1","1","4","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","2","215","182","2","","3","3","3","2","4","4","4","4","1","2","3","150","52","2","","3","2","4","4","3","4","2","4","4","4","2","142","78","2","","1","4","2","4","2","4","2","4","2","4","1","1","1","3","3","3","1","35","1","96","","","","","47"
"1","2","1","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","3","138","65","3","","3","3","3","3","3","3","3","3","3","3","3","77","62","3","","3","4","3","3","2","2","3","3","3","4","3","237","71","3","","3","3","3","3","3","3","3","3","3","3","1","1","1","1","1","1","1","36","1","268","","","259","",""
"3","2","1","3","1","0","0","0","0","0","1","0","1","1","0","0","0","0","2","142","153","2","","1","2","2","1","2","2","1","2","1","2","2","164","143","2","","2","2","1","2","2","2","1","2","1","1","2","217","78","2","","2","2","1","2","2","2","2","2","1","2","2","3","1","3","3","2","1","37","3","","83","","","","206"
"1","2","1","1","2","0","0","0","0","0","1","0","0","1","0","1","0","0","3","32","52","2","","2","2","2","1","1","1","2","1","1","2","2","61","75","2","","2","2","1","1","1","2","2","2","1","2","2","215","132","2","","3","2","1","2","2","2","1","2","3","2","1","1","1","3","3","2","1","38","1","248","","","","","229"
"3","1","1","1","2","1","1","0","1","0","1","1","1","0","0","0","1","0","1","163","91","2","","2","2","2","2","3","2","2","2","2","2","2","123","151","2","","2","2","2","2","2","2","2","2","2","2","2","127","148","2","","1","2","2","2","2","2","2","2","2","2","1","3","1","3","3","3","1","39","3","196","","","","","245"
"3","1","1","1","2","0","0","0","1","1","1","0","1","1","1","0","1","0","2","193","75","2","","2","2","2","3","2","2","2","2","2","1","2","199","75","2","","2","2","3","2","2","3","2","2","2","2","2","186","81","2","","2","2","2","2","2","3","2","2","2","2","3","3","3","3","1","1","1","40","3","","","91","","","224"
"2","2","5","1","1","1","0","0","1","1","0","1","1","1","1","1","0","0","2","183","153","1","","2","2","2","3","1","1","2","3","2","2","1","208","159","1","","1","1","1","2","2","2","2","1","1","1","3","199","68","3","","3","2","3","2","3","2","2","3","2","3","2","2","2","3","3","3","1","41","2","","21","","","","11"
"1","2","2","1","3","0","1","0","1","1","0","1","1","1","0","1","0","0","1","238","153","1","","1","1","1","1","2","2","1","1","1","2","2","178","143","1","","1","1","1","1","1","1","2","1","1","1","2","169","143","1","","1","1","1","1","1","1","1","1","1","1","3","3","3","3","3","3","1","42","1","","","127","","","111"
"1","1","1","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","2","252","72","2","","2","1","2","2","1","2","2","2","3","1","1","214","70","1","","1","1","1","1","2","4","1","1","5","1","3","139","129","2","","1","1","1","1","3","1","1","5","1","1","2","1","2","2","3","1","1","43","1","","279","","","266",""
"2","1","1","1","2","1","1","0","1","0","1","1","0","1","0","1","0","0","3","119","153","2","","2","2","2","2","3","2","2","2","2","2","4","237","113","2","","2","2","2","2","4","2","2","2","2","2","1","126","143","1","","1","1","1","1","1","1","1","1","1","1","3","3","3","1","1","1","1","44","2","","","166","195","",""
"2","2","5","1","1","1","1","0","1","1","0","1","1","0","0","0","1","0","1","159","75","1","","2","2","1","2","2","2","2","2","1","2","2","202","75","2","","2","2","2","2","2","2","2","2","2","2","2","193","81","2","","2","2","2","2","2","2","2","2","2","2","1","1","1","3","3","3","1","45","2","182","","","","","211"
"1","2","1","3","2","1","1","1","1","1","1","1","1","0","0","0","0","0","1","254","201","1","","2","2","1","2","1","2","1","1","2","1","2","261","187","2","","2","2","2","2","1","1","1","2","1","3","2","240","181","2","","1","1","2","2","1","2","1","2","2","1","3","2","3","3","2","3","1","46","1","","","282","","","271"
"2","1","3","1","1","0","1","0","0","0","0","1","1","1","0","0","0","0","1","139","153","1","","1","1","1","1","1","1","1","1","1","2","1","108","143","1","","1","1","1","1","1","1","1","1","1","1","1","115","143","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","3","3","3","1","47","2","198","","","","","196"
"2","1","1","1","2","0","0","0","0","0","0","1","1","0","0","0","0","0","2","164","19","3","","2","2","2","2","3","2","2","2","2","1","2","176","109","3","","3","3","3","2","2","3","2","2","1","1","2","168","109","3","","1","3","2","2","2","1","2","1","1","1","1","1","1","2","2","2","1","48","2","121","","","","104",""
"2","1","1","1","3","1","1","0","1","1","0","1","0","0","1","1","0","0","3","177","194","2","","1","1","2","1","1","1","2","2","2","1","3","181","15","3","","1","2","1","2","2","3","1","1","1","1","2","24","18","2","","1","1","3","2","2","2","2","2","4","3","1","1","3","2","2","1","1","49","2","84","","","","203",""
"1","2","5","3","1","0","1","0","1","1","1","1","1","1","0","0","1","0","1","228","148","1","","1","1","1","1","1","1","1","1","1","1","1","231","139","1","","1","1","1","1","1","1","1","1","1","1","1","218","139","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","1","50","1","260","","","","151",""
"1","2","5","3","2","0","1","1","1","1","0","0","1","0","0","0","0","0","2","258","199","2","","2","2","2","2","2","2","2","2","2","2","2","260","187","2","","2","2","2","2","2","2","2","2","2","2","2","242","181","2","","2","2","2","2","2","2","2","2","2","2","2","2","2","3","3","3","1","51","1","","285","","","","270"
"2","2","3","1","2","1","1","0","1","0","0","1","0","0","1","0","1","0","3","92","42","5","","3","2","3","2","3","2","3","3","3","2","3","64","143","2","","3","2","3","2","3","3","2","3","3","2","3","63","143","3","","3","2","3","2","3","2","3","2","3","3","1","1","1","2","2","2","1","52","2","115","","","","105",""
"2","1","4","1","2","1","1","0","1","0","1","1","0","0","0","0","0","0","1","191","166","1","","1","1","1","1","1","1","1","1","1","1","1","47","161","1","","1","1","1","1","1","1","1","1","1","1","1","121","156","1","","1","1","1","1","1","1","1","2","1","1","1","1","1","3","3","3","1","53","2","165","","","","","207"
"1","1","1","1","2","1","1","0","0","0","0","1","0","0","0","0","0","0","3","67","44","3","","1","3","3","3","2","2","2","1","1","1","3","126","176","3","","3","3","3","4","3","3","2","1","3","3","3","129","172","3","","3","4","4","4","2","4","2","2","3","1","3","1","1","1","1","2","1","54","1","","","74","258","",""
"2","1","1","1","3","0","0","0","0","0","0","0","1","0","1","0","0","0","1","20","72","2","","1","2","1","2","1","1","1","1","1","2","2","187","28","2","","1","1","2","1","1","1","1","1","1","1","1","4","78","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","3","3","3","1","55","2","199","","","","","72"
"2","2","4","1","1","1","0","0","1","0","1","1","1","1","0","0","0","0","1","106","189","1","","1","1","1","1","1","1","1","1","1","1","2","251","35","1","","1","1","1","1","1","1","1","1","1","1","1","173","119","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","1","56","2","152","","","","132",""
"2","1","5","1","2","1","0","0","1","0","1","1","0","1","0","0","0","0","2","243","51","2","","2","3","3","3","2","2","2","2","2","2","2","92","147","2","","3","3","2","3","2","2","2","2","2","3","2","94","145","2","","2","3","2","3","3","2","2","3","3","3","1","1","1","2","2","2","1","57","2","274","","","","235",""
"2","2","3","3","1","0","1","1","1","0","1","1","0","1","0","1","0","0","2","137","72","1","","2","1","1","1","3","2","2","1","1","2","2","78","69","1","","1","2","2","1","2","1","1","2","1","2","2","66","78","2","","1","2","2","1","2","1","1","2","3","2","1","3","3","2","3","1","1","58","2","63","","","","62",""
"2","1","3","1","2","0","1","0","1","0","1","1","1","0","0","0","1","0","1","84","134","1","","2","1","1","2","1","2","1","1","1","1","1","15","75","1","","1","1","2","2","1","2","1","1","1","1","1","103","81","1","","1","2","2","2","1","2","1","1","1","1","2","2","2","2","2","3","1","59","2","","246","","","39",""
"2","1","3","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","2","108","153","2","","2","2","2","2","2","2","2","2","2","2","2","109","143","2","","2","2","2","2","2","2","2","2","2","3","2","53","143","2","","2","2","2","2","2","2","2","2","2","2","1","1","1","3","3","3","1","60","2","150","","","","","168"
"2","2","4","3","3","0","0","0","0","1","0","1","1","1","0","0","0","0","3","19","193","3","","2","3","2","1","2","3","2","2","2","3","3","151","183","2","","3","3","2","2","2","2","3","2","2","3","3","30","118","2","","2","2","2","2","3","3","3","3","2","2","3","3","3","3","1","3","1","61","2","","","78","","","211"
"1","1","1","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","3","126","10","4","","3","2","2","3","5","4","5","5","2","3","3","85","17","3","","5","3","2","3","4","2","5","3","4","3","3","12","172","3","","3","4","3","3","1","4","4","3","4","3","3","1","1","2","2","1","1","62","1","","","13","","7",""
"2","1","5","3","2","0","0","0","0","0","0","1","1","0","0","0","0","0","3","62","153","2","","3","2","2","2","2","2","1","1","2","2","2","82","143","2","","3","2","2","2","3","2","1","1","2","2","2","88","143","2","","3","2","2","2","3","1","1","2","2","2","2","2","1","2","2","3","1","63","2","","217","","","137",""
"1","2","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","2","64","108","2","","1","1","1","1","1","1","1","1","1","1","2","65","111","1","","1","1","1","1","1","1","1","1","1","1","2","62","115","2","","1","1","1","1","1","1","1","1","1","1","1","3","3","1","3","1","1","64","1","107","","","32","",""
"1","2","3","1","2","0","1","0","1","1","1","1","1","1","0","1","0","0","1","166","43","1","","1","1","1","1","1","1","1","1","1","1","1","17","99","1","","1","1","1","1","1","1","1","1","1","1","1","189","170","1","","2","3","1","1","1","1","1","1","2","2","2","2","1","3","1","3","1","65","1","","154","","","","112"
"1","1","4","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","65","168","1","","1","1","1","1","1","1","1","1","1","1","1","94","160","1","","1","1","1","1","1","1","1","1","1","1","1","179","158","1","","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","1","66","1","109","","","","95",""
"1","2","1","3","1","0","0","1","1","0","1","1","1","0","1","0","0","0","3","255","199","1","","2","2","2","2","2","3","1","1","2","2","2","258","187","2","","2","1","2","4","2","2","3","3","1","2","2","240","181","2","","2","2","2","2","2","2","2","1","1","2","3","3","3","2","1","3","1","67","1","","","290","","273",""
"2","1","3","3","2","1","1","0","1","0","0","1","1","1","0","0","0","0","1","43","72","2","","1","1","1","1","1","1","1","1","1","1","1","44","69","2","","1","1","1","1","1","1","1","1","1","1","1","46","78","1","","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","1","68","2","141","","","","45",""
"3","1","3","3","1","1","1","1","1","1","1","1","1","1","1","1","0","0","2","100","78","1","","1","1","1","1","1","2","1","1","1","1","1","218","75","1","","1","1","1","1","1","1","1","1","1","1","1","219","81","1","","1","1","1","1","1","1","1","1","1","1","2","2","1","3","3","3","1","69","3","","200","","","","231"
"2","2","1","1","2","0","0","0","1","1","1","0","0","0","0","0","0","0","2","95","178","3","","2","2","1","1","4","1","1","1","1","1","3","93","23","2","","1","2","2","2","3","1","2","2","3","1","2","97","67","2","","1","2","1","1","2","1","1","1","1","1","1","1","1","3","3","3","1","70","2","253","","","","","242"
"1","2","4","1","1","1","0","0","1","0","1","1","1","0","0","1","0","0","1","172","92","1","","1","1","1","1","2","1","1","1","1","1","1","107","174","1","","1","1","1","1","2","1","1","1","1","1","1","189","94","1","","1","2","1","1","1","1","1","1","2","1","1","1","1","3","3","3","1","71","1","167","","","","","165"
